workload	engine	threads	sweep_param	sweep_value	phase	elapsed_s	metric	value
cart	rocksdb 11.8.1	1		1	run	4.023	block-cache-pinned-usage	5360.000
cart	rocksdb 11.8.1	1		1	run	4.023	num-immutable-mem-table-flushed	0.000
cart	rocksdb 11.8.1	1		1	run	4.023	num-running-compaction-sorted-runs	0.000
cart	rocksdb 11.8.1	1		1	run	4.023	base-level	4.000
cart	rocksdb 11.8.1	1		1	run	4.023	current-super-version-number	465.000
cart	rocksdb 11.8.1	1		1	run	4.023	is-file-deletions-enabled	1.000
cart	rocksdb 11.8.1	1		1	run	4.023	min-log-number-to-keep	591.000
cart	rocksdb 11.8.1	1		1	run	4.023	min-obsolete-sst-number-to-keep	18446744073709551616.000
cart	rocksdb 11.8.1	1		1	run	4.023	obsolete-sst-files-size	0.000
cart	rocksdb 11.8.1	1		1	run	4.023	oldest-snapshot-sequence	0.000
cart	rocksdb 11.8.1	1		1	run	4.023	oldest-snapshot-time	0.000
cart	rocksdb 11.8.1	1		1	run	4.023	compaction-abort-count	0.000
cart	rocksdb 11.8.1	1		1	run	4.023	num-blob-files	0.000
cart	rocksdb 11.8.1	1		1	run	4.023	total-blob-file-size	0.000
cart	rocksdb 11.8.1	1		1	run	4.023	live-blob-file-size	0.000
cart	rocksdb 11.8.1	1		1	run	4.023	live-blob-file-garbage-size	0.000
cart	rocksdb 11.8.1	1		1	run	4.023	cpu_util_pct	4.766
cart	rocksdb 11.8.1	1		1	run	4.023	mem_avail_mb	126263.910
cart	rocksdb 11.8.1	1		1	run	4.023	load1	4.698
cart	rocksdb 11.8.1	1		1	run	4.023	proc_cpu_pct	106.908
cart	rocksdb 11.8.1	1		1	run	4.023	peak_rss_mb	351.062
cart	rocksdb 11.8.1	1		1	run	4.023	minflt	269567.000
cart	rocksdb 11.8.1	1		1	run	4.023	majflt	0.000
cart	rocksdb 11.8.1	1		1	run	4.023	vol_ctxsw	11628.000
cart	rocksdb 11.8.1	1		1	run	4.023	invol_ctxsw	4289.000
cart	rocksdb 11.8.1	1		1	run	4.023	rss_mb	315.699
cart	rocksdb 11.8.1	1		1	run	4.023	io_read_mb	0.000
cart	rocksdb 11.8.1	1		1	run	4.023	io_write_mb	36638.816
cart	rocksdb 11.8.1	1		1	run	4.023	threads	6.000
cart	rocksdb 11.8.1	1		1	run	4.023	disk_bytes	11438393523.000
cart	rocksdb 11.8.1	1		1	run	5.024	wu_per_s	60444.013
cart	rocksdb 11.8.1	1		1	run	5.024	ops_per_s	74871.604
cart	rocksdb 11.8.1	1		1	run	5.024	num-immutable-mem-table	0.000
cart	rocksdb 11.8.1	1		1	run	5.024	mem-table-flush-pending	0.000
cart	rocksdb 11.8.1	1		1	run	5.024	compaction-pending	0.000
cart	rocksdb 11.8.1	1		1	run	5.024	background-errors	0.000
cart	rocksdb 11.8.1	1		1	run	5.024	cur-size-active-mem-table	53479424.000
