workload	engine	threads	sweep_param	sweep_value	phase	elapsed_s	metric	value
mixed	tidesdb 10.0.0	1		1	run	3.019	db_memtable_bytes	16379840.000
mixed	tidesdb 10.0.0	1		1	run	3.019	immutable_memtables	0.000
mixed	tidesdb 10.0.0	1		1	run	3.019	compaction_queue	0.000
mixed	tidesdb 10.0.0	1		1	run	3.019	db_is_flushing	0.000
mixed	tidesdb 10.0.0	1		1	run	3.019	txn_memory_bytes	0.000
mixed	tidesdb 10.0.0	1		1	run	3.019	active_txns	0.000
mixed	tidesdb 10.0.0	1		1	run	3.019	db_column_families	1.000
mixed	tidesdb 10.0.0	1		1	run	3.019	db_global_seq	26308.000
mixed	tidesdb 10.0.0	1		1	run	3.019	db_min_snapshot_seq	18446744073709551616.000
mixed	tidesdb 10.0.0	1		1	run	3.019	db_wal_generation	6.000
mixed	tidesdb 10.0.0	1		1	run	3.019	db_flush_count	5.000
mixed	tidesdb 10.0.0	1		1	run	3.019	db_compaction_count	1.000
mixed	tidesdb 10.0.0	1		1	run	3.019	db_flush_bytes	40048211.000
mixed	tidesdb 10.0.0	1		1	run	3.019	db_compaction_bytes	32255328.000
mixed	tidesdb 10.0.0	1		1	run	3.019	db_compaction_bytes_read	31596284.000
mixed	tidesdb 10.0.0	1		1	run	3.019	db_user_bytes	10839316124.000
mixed	tidesdb 10.0.0	1		1	run	3.019	db_vlog_bytes	11029946160.000
mixed	tidesdb 10.0.0	1		1	run	3.019	db_vlog_values	2671983.000
mixed	tidesdb 10.0.0	1		1	run	3.019	db_vlog_used_bytes	10944442368.000
mixed	tidesdb 10.0.0	1		1	run	3.019	db_wal_bytes_written	64442754.000
mixed	tidesdb 10.0.0	1		1	run	3.019	db_vlog_bytes_written	12372119616.000
mixed	tidesdb 10.0.0	1		1	run	3.019	db_vlog_stored_bytes	11029945824.000
mixed	tidesdb 10.0.0	1		1	run	3.019	db_vlog_live_bytes	10398229728.000
mixed	tidesdb 10.0.0	1		1	run	3.019	db_vlog_dead_bytes	85503792.000
mixed	tidesdb 10.0.0	1		1	run	3.019	db_vlog_segments	42.000
mixed	tidesdb 10.0.0	1		1	run	3.019	db_vlog_segments_drainable	1.000
mixed	tidesdb 10.0.0	1		1	run	3.019	db_vlog_segments_retired	5.000
mixed	tidesdb 10.0.0	1		1	run	3.019	db_vlog_reclaim_calls	12.000
mixed	tidesdb 10.0.0	1		1	run	3.019	db_vlog_reclaim_passes	1.000
mixed	tidesdb 10.0.0	1		1	run	3.019	db_writes_throttled	0.000
mixed	tidesdb 10.0.0	1		1	run	3.019	db_writes_blocked	0.000
mixed	tidesdb 10.0.0	1		1	run	3.019	db_write_stall_us	0.000
mixed	tidesdb 10.0.0	1		1	run	3.019	db_write_stall_ceiling	0.000
mixed	tidesdb 10.0.0	1		1	run	3.019	cache_entries	7180.000
mixed	tidesdb 10.0.0	1		1	run	3.019	cache_bytes	64987310.000
mixed	tidesdb 10.0.0	1		1	run	3.019	cache_hits	153138.000
mixed	tidesdb 10.0.0	1		1	run	3.019	cache_misses	29931.000
mixed	tidesdb 10.0.0	1		1	run	3.019	cache_hit_rate	0.837
mixed	tidesdb 10.0.0	1		1	run	3.019	cache_partitions	128.000
mixed	tidesdb 10.0.0	1		1	run	3.019	cpu_util_pct	4.339
mixed	tidesdb 10.0.0	1		1	run	3.019	mem_avail_mb	126516.602
mixed	tidesdb 10.0.0	1		1	run	3.019	load1	9.319
mixed	tidesdb 10.0.0	1		1	run	3.019	proc_cpu_pct	103.290
mixed	tidesdb 10.0.0	1		1	run	3.019	peak_rss_mb	574.078
mixed	tidesdb 10.0.0	1		1	run	3.019	minflt	333052.000
mixed	tidesdb 10.0.0	1		1	run	3.019	majflt	0.000
mixed	tidesdb 10.0.0	1		1	run	3.019	vol_ctxsw	1638135.000
mixed	tidesdb 10.0.0	1		1	run	3.019	invol_ctxsw	14313.000
mixed	tidesdb 10.0.0	1		1	run	3.019	rss_mb	515.418
mixed	tidesdb 10.0.0	1		1	run	3.019	io_read_mb	0.000
mixed	tidesdb 10.0.0	1		1	run	3.019	io_write_mb	11941.840
mixed	tidesdb 10.0.0	1		1	run	3.019	threads	15.000
mixed	tidesdb 10.0.0	1		1	run	3.019	disk_bytes	14076400597.000
mixed	tidesdb 10.0.0	1		1	run	4.020	wu_per_s	10861.124
mixed	tidesdb 10.0.0	1		1	run	4.020	ops_per_s	10861.124
mixed	tidesdb 10.0.0	1		1	run	4.020	keys	2518951.000
mixed	tidesdb 10.0.0	1		1	run	4.020	levels	2.000
mixed	tidesdb 10.0.0	1		1	run	4.020	data_bytes	40707255.000
mixed	tidesdb 10.0.0	1		1	run	4.020	avg_key_size	14.000
mixed	tidesdb 10.0.0	1		1	run	4.020	avg_value_size	4096.000
mixed	tidesdb 10.0.0	1		1	run	4.020	read_amp	2.000
mixed	tidesdb 10.0.0	1		1	run	4.020	tombstones	0.000
mixed	tidesdb 10.0.0	1		1	run	4.020	tombstone_ratio	0.000
mixed	tidesdb 10.0.0	1		1	run	4.020	max_sst_density	0.000
mixed	tidesdb 10.0.0	1		1	run	4.020	max_sst_density_level	0.000
mixed	tidesdb 10.0.0	1		1	run	4.020	btree_nodes	33309.000
mixed	tidesdb 10.0.0	1		1	run	4.020	btree_max_height	3.000
mixed	tidesdb 10.0.0	1		1	run	4.020	btree_avg_height	2.952
mixed	tidesdb 10.0.0	1		1	run	4.020	compaction_count	1.000
mixed	tidesdb 10.0.0	1		1	run	4.020	wal_bytes	10868690781.000
mixed	tidesdb 10.0.0	1		1	run	4.020	flush_bytes	40048211.000
mixed	tidesdb 10.0.0	1		1	run	4.020	compaction_bytes	32255328.000
mixed	tidesdb 10.0.0	1		1	run	4.020	compaction_bytes_read	31596284.000
mixed	tidesdb 10.0.0	1		1	run	4.020	user_bytes	10852815510.000
mixed	tidesdb 10.0.0	1		1	run	4.020	unflushed_keys	126884.000
mixed	tidesdb 10.0.0	1		1	run	4.020	filter_resident_bytes	3546.000
mixed	tidesdb 10.0.0	1		1	run	4.020	sstables	21.000
mixed	tidesdb 10.0.0	1		1	run	4.020	level1_sstables	1.000
mixed	tidesdb 10.0.0	1		1	run	4.020	level1_keys	503719.000
mixed	tidesdb 10.0.0	1		1	run	4.020	level1_bytes	8451927.000
mixed	tidesdb 10.0.0	1		1	run	4.020	level1_tombstones	0.000
mixed	tidesdb 10.0.0	1		1	run	4.020	level2_sstables	20.000
mixed	tidesdb 10.0.0	1		1	run	4.020	level2_keys	2015232.000
mixed	tidesdb 10.0.0	1		1	run	4.020	level2_bytes	32255328.000
mixed	tidesdb 10.0.0	1		1	run	4.020	level2_tombstones	0.000
mixed	tidesdb 10.0.0	1		1	run	4.020	total_sstables	21.000
mixed	tidesdb 10.0.0	1		1	run	4.020	open_sstables	44.000
mixed	tidesdb 10.0.0	1		1	run	4.020	db_data_bytes	40707255.000
mixed	tidesdb 10.0.0	1		1	run	4.020	db_memtable_bytes	16930600.000
mixed	tidesdb 10.0.0	1		1	run	4.020	immutable_memtables	0.000
mixed	tidesdb 10.0.0	1		1	run	4.020	compaction_queue	0.000
mixed	tidesdb 10.0.0	1		1	run	4.020	db_is_flushing	0.000
mixed	tidesdb 10.0.0	1		1	run	4.020	txn_memory_bytes	0.000
mixed	tidesdb 10.0.0	1		1	run	4.020	active_txns	0.000
mixed	tidesdb 10.0.0	1		1	run	4.020	db_column_families	1.000
mixed	tidesdb 10.0.0	1		1	run	4.020	db_global_seq	30622.000
mixed	tidesdb 10.0.0	1		1	run	4.020	db_min_snapshot_seq	18446744073709551616.000
mixed	tidesdb 10.0.0	1		1	run	4.020	db_wal_generation	6.000
mixed	tidesdb 10.0.0	1		1	run	4.020	db_flush_count	5.000
mixed	tidesdb 10.0.0	1		1	run	4.020	db_compaction_count	1.000
mixed	tidesdb 10.0.0	1		1	run	4.020	db_flush_bytes	40048211.000
