workload	engine	threads	sweep_param	sweep_value	phase	elapsed_s	metric	value
valsize	rocksdb 11.8.1	1	valuebytes	256	run	4.028	compaction-abort-count	0.000
valsize	rocksdb 11.8.1	1	valuebytes	256	run	4.028	num-blob-files	0.000
valsize	rocksdb 11.8.1	1	valuebytes	256	run	4.028	total-blob-file-size	0.000
valsize	rocksdb 11.8.1	1	valuebytes	256	run	4.028	live-blob-file-size	0.000
valsize	rocksdb 11.8.1	1	valuebytes	256	run	4.028	live-blob-file-garbage-size	0.000
valsize	rocksdb 11.8.1	1	valuebytes	256	run	4.028	cpu_util_pct	4.508
valsize	rocksdb 11.8.1	1	valuebytes	256	run	4.028	mem_avail_mb	126529.410
valsize	rocksdb 11.8.1	1	valuebytes	256	run	4.028	load1	4.425
valsize	rocksdb 11.8.1	1	valuebytes	256	run	4.028	proc_cpu_pct	102.950
valsize	rocksdb 11.8.1	1	valuebytes	256	run	4.028	peak_rss_mb	89.031
valsize	rocksdb 11.8.1	1	valuebytes	256	run	4.028	minflt	22356.000
valsize	rocksdb 11.8.1	1	valuebytes	256	run	4.028	majflt	0.000
valsize	rocksdb 11.8.1	1	valuebytes	256	run	4.028	vol_ctxsw	1078.000
valsize	rocksdb 11.8.1	1	valuebytes	256	run	4.028	invol_ctxsw	34.000
valsize	rocksdb 11.8.1	1	valuebytes	256	run	4.028	rss_mb	81.680
valsize	rocksdb 11.8.1	1	valuebytes	256	run	4.028	io_read_mb	0.000
valsize	rocksdb 11.8.1	1	valuebytes	256	run	4.028	io_write_mb	76.777
valsize	rocksdb 11.8.1	1	valuebytes	256	run	4.028	threads	6.000
valsize	rocksdb 11.8.1	1	valuebytes	256	run	4.028	disk_bytes	16976769.000
valsize	rocksdb 11.8.1	1	valuebytes	256	run	5.034	wu_per_s	162342.567
valsize	rocksdb 11.8.1	1	valuebytes	256	run	5.034	ops_per_s	162342.567
valsize	rocksdb 11.8.1	1	valuebytes	256	run	5.034	num-immutable-mem-table	0.000
valsize	rocksdb 11.8.1	1	valuebytes	256	run	5.034	mem-table-flush-pending	0.000
valsize	rocksdb 11.8.1	1	valuebytes	256	run	5.034	compaction-pending	0.000
valsize	rocksdb 11.8.1	1	valuebytes	256	run	5.034	background-errors	0.000
valsize	rocksdb 11.8.1	1	valuebytes	256	run	5.034	cur-size-active-mem-table	25167872.000
valsize	rocksdb 11.8.1	1	valuebytes	256	run	5.034	cur-size-all-mem-tables	25167872.000
valsize	rocksdb 11.8.1	1	valuebytes	256	run	5.034	size-all-mem-tables	25167872.000
valsize	rocksdb 11.8.1	1	valuebytes	256	run	5.034	num-entries-active-mem-table	102040.000
valsize	rocksdb 11.8.1	1	valuebytes	256	run	5.034	num-entries-imm-mem-tables	0.000
valsize	rocksdb 11.8.1	1	valuebytes	256	run	5.034	num-deletes-active-mem-table	25573.000
valsize	rocksdb 11.8.1	1	valuebytes	256	run	5.034	num-deletes-imm-mem-tables	0.000
valsize	rocksdb 11.8.1	1	valuebytes	256	run	5.034	estimate-num-keys	71340.000
valsize	rocksdb 11.8.1	1	valuebytes	256	run	5.034	estimate-table-readers-mem	59965.000
valsize	rocksdb 11.8.1	1	valuebytes	256	run	5.034	num-snapshots	0.000
valsize	rocksdb 11.8.1	1	valuebytes	256	run	5.034	num-live-versions	1.000
valsize	rocksdb 11.8.1	1	valuebytes	256	run	5.034	estimate-live-data-size	8529861.000
valsize	rocksdb 11.8.1	1	valuebytes	256	run	5.034	total-sst-files-size	8529861.000
valsize	rocksdb 11.8.1	1	valuebytes	256	run	5.034	live-sst-files-size	8529861.000
valsize	rocksdb 11.8.1	1	valuebytes	256	run	5.034	estimate-pending-compaction-bytes	0.000
valsize	rocksdb 11.8.1	1	valuebytes	256	run	5.034	num-running-compactions	0.000
valsize	rocksdb 11.8.1	1	valuebytes	256	run	5.034	num-running-flushes	0.000
valsize	rocksdb 11.8.1	1	valuebytes	256	run	5.034	actual-delayed-write-rate	0.000
valsize	rocksdb 11.8.1	1	valuebytes	256	run	5.034	is-write-stopped	0.000
valsize	rocksdb 11.8.1	1	valuebytes	256	run	5.034	block-cache-capacity	33554432.000
valsize	rocksdb 11.8.1	1	valuebytes	256	run	5.034	block-cache-usage	9407792.000
valsize	rocksdb 11.8.1	1	valuebytes	256	run	5.034	block-cache-pinned-usage	4336.000
valsize	rocksdb 11.8.1	1	valuebytes	256	run	5.034	num-immutable-mem-table-flushed	0.000
valsize	rocksdb 11.8.1	1	valuebytes	256	run	5.034	num-running-compaction-sorted-runs	0.000
valsize	rocksdb 11.8.1	1	valuebytes	256	run	5.034	base-level	6.000
valsize	rocksdb 11.8.1	1	valuebytes	256	run	5.034	current-super-version-number	3.000
valsize	rocksdb 11.8.1	1	valuebytes	256	run	5.034	is-file-deletions-enabled	1.000
valsize	rocksdb 11.8.1	1	valuebytes	256	run	5.034	min-log-number-to-keep	8.000
valsize	rocksdb 11.8.1	1	valuebytes	256	run	5.034	min-obsolete-sst-number-to-keep	18446744073709551616.000
valsize	rocksdb 11.8.1	1	valuebytes	256	run	5.034	obsolete-sst-files-size	0.000
valsize	rocksdb 11.8.1	1	valuebytes	256	run	5.034	oldest-snapshot-sequence	0.000
valsize	rocksdb 11.8.1	1	valuebytes	256	run	5.034	oldest-snapshot-time	0.000
valsize	rocksdb 11.8.1	1	valuebytes	256	run	5.034	compaction-abort-count	0.000
valsize	rocksdb 11.8.1	1	valuebytes	256	run	5.034	num-blob-files	0.000
valsize	rocksdb 11.8.1	1	valuebytes	256	run	5.034	total-blob-file-size	0.000
valsize	rocksdb 11.8.1	1	valuebytes	256	run	5.034	live-blob-file-size	0.000
valsize	rocksdb 11.8.1	1	valuebytes	256	run	5.034	live-blob-file-garbage-size	0.000
valsize	rocksdb 11.8.1	1	valuebytes	256	run	5.034	cpu_util_pct	4.472
valsize	rocksdb 11.8.1	1	valuebytes	256	run	5.034	mem_avail_mb	126527.230
valsize	rocksdb 11.8.1	1	valuebytes	256	run	5.034	load1	4.425
valsize	rocksdb 11.8.1	1	valuebytes	256	run	5.034	proc_cpu_pct	100.053
valsize	rocksdb 11.8.1	1	valuebytes	256	run	5.034	peak_rss_mb	89.031
valsize	rocksdb 11.8.1	1	valuebytes	256	run	5.034	minflt	22361.000
valsize	rocksdb 11.8.1	1	valuebytes	256	run	5.034	majflt	0.000
